visit_id,user_id,restaurant_id,rating_given,visit_date
40193,15294,281,5.0,2025-05-08
40194,81582,519,1.2,2024-09-02
40195,12919,657,3.9,2021-07-02
40196,35330,163,3.7,2024-12-27
40197,47515,292,1.8,2024-12-09
40198,57849,404,2.4,2023-10-31
40199,92103,978,3.7,2024-03-19
40200,76898,767,3.6,2023-08-16
40201,78865,60,3.5,2022-04-07
40202,2858,43,4.0,2022-04-16
40203,49953,148,4.1,2021-01-03
40204,16739,577,2.1,2024-10-29
40205,8506,710,4.8,2024-02-10
40206,12667,815,4.2,2022-09-06
40207,39116,868,4.6,2024-05-08
40208,60709,362,4.6,2022-02-24
40209,98588,523,2.0,2023-04-17
40210,62276,440,2.3,2022-08-03
40211,97084,729,5.0,2022-04-25
40212,23026,636,1.9,2021-01-21
40213,36864,28,4.5,2024-09-17
40214,60252,866,2.2,2024-06-23
40215,17803,201,3.8,2021-09-24
40216,61639,49,2.6,2020-10-16
40217,8359,758,4.8,2022-01-17
40218,64600,377,5.0,2023-11-22
40219,78550,999,1.3,2022-12-11
40220,76374,186,4.4,2025-04-17
40221,12479,644,4.1,2021-02-08
40222,40715,293,4.2,2022-12-23
40223,99265,653,2.1,2023-07-16
40224,8252,646,3.2,2022-02-03
40225,81311,88,3.6,2021-07-23
40226,55111,911,1.8,2024-07-31
40227,24069,250,1.9,2020-09-10
40228,56837,189,4.1,2024-10-25
40229,36266,612,2.9,2023-01-12
40230,12111,704,1.6,2021-11-16
40231,24681,144,2.5,2021-10-11
40232,21620,225,3.7,2024-03-17
40233,53392,309,2.8,2022-06-15
40234,48359,769,2.1,2021-12-10
40235,34615,918,4.2,2021-08-05
40236,54313,462,5.0,2024-09-25
40237,37657,663,4.4,2022-09-16
40238,10040,898,4.8,2024-08-18
40239,65871,377,2.5,2021-01-13
40240,1947,821,1.1,2020-10-31
40241,71912,352,1.8,2024-02-02
40242,76743,503,2.0,2021-04-01
40243,48586,126,4.9,2022-03-16
40244,68658,498,1.7,2025-05-25
40245,31839,221,3.9,2023-06-24
40246,17160,781,2.0,2024-04-13
40247,2512,460,2.1,2021-01-21
40248,60256,898,1.6,2024-06-27
40249,74106,648,3.2,2024-01-21
40250,29298,139,1.8,2024-11-20
40251,41388,327,2.5,2020-12-12
40252,43338,830,2.6,2025-02-27
40253,28237,523,2.3,2025-01-14
40254,58592,309,1.1,2023-07-22
40255,7489,621,2.1,2022-11-13
40256,55242,687,2.5,2024-08-25
40257,77040,570,4.0,2020-08-12
40258,34830,262,4.0,2022-02-02
40259,56447,679,4.0,2024-04-01
40260,57538,370,3.5,2022-03-07
40261,26805,101,1.2,2024-02-02
40262,54759,15,2.1,2025-06-11
40263,92802,258,1.6,2020-07-20
40264,98459,571,3.0,2023-12-21
40265,49936,618,2.9,2021-05-16
40266,22213,80,3.6,2021-07-15
40267,35322,120,1.0,2025-05-05
40268,68710,556,3.3,2024-11-29
40269,89589,578,4.7,2020-11-15
40270,76187,358,2.8,2021-02-07
40271,7523,360,4.9,2024-02-22
40272,45273,743,1.2,2022-12-14
40273,55837,84,1.3,2025-06-17
40274,37730,148,1.4,2022-04-14
40275,28386,642,4.3,2021-12-09
40276,42632,65,3.8,2023-12-29
40277,18110,969,4.2,2020-08-16
40278,57267,818,2.8,2024-04-21
40279,56314,554,1.7,2024-03-16
40280,54916,197,4.7,2021-03-19
40281,84282,726,4.9,2024-07-16
40282,43214,850,2.8,2024-04-16
40283,10786,32,4.7,2024-10-11
40284,4911,869,1.4,2021-12-04
40285,26938,903,3.7,2021-12-27
40286,92155,571,2.6,2021-01-15
40287,47458,816,4.5,2021-06-14
40288,52684,6,1.4,2020-09-06
40289,35996,482,1.3,2021-11-06
40290,41819,358,2.3,2023-01-26
40291,15493,983,4.9,2021-02-21
40292,51150,549,4.6,2024-10-19
40293,96355,32,1.3,2024-04-27
40294,53744,710,4.2,2022-11-28
40295,42236,766,5.0,2022-11-27
40296,64026,820,4.3,2020-11-24
40297,83375,542,3.2,2024-09-14
40298,89370,342,3.3,2021-05-24
40299,49792,501,4.0,2023-12-08
40300,63595,813,2.3,2023-05-12
40301,56673,826,1.7,2022-12-19
40302,73276,747,2.9,2025-03-11
40303,15934,810,1.0,2020-12-27
40304,4977,4,2.3,2023-09-20
40305,52263,650,4.3,2023-03-28
40306,96107,692,2.2,2024-04-11
40307,26178,135,4.7,2021-10-27
40308,39925,272,3.4,2024-06-06
40309,690,728,1.3,2024-04-04
40310,11965,672,4.6,2022-07-17
40311,61834,971,4.5,2023-05-27
40312,91665,377,1.9,2025-06-01
40313,94829,255,4.6,2022-03-29
40314,55385,841,3.6,2024-09-13
40315,52090,314,2.6,2022-10-31
40316,18203,698,2.5,2023-08-15
40317,97014,383,2.7,2023-01-24
40318,22823,647,3.0,2021-06-16
40319,24059,899,2.2,2021-04-29
40320,19478,498,3.0,2024-05-27
40321,87975,269,1.1,2020-09-01
40322,85255,698,1.9,2024-09-30
40323,21037,176,2.6,2022-09-14
40324,85983,398,4.9,2022-12-01
40325,94278,609,3.5,2021-08-23
40326,50228,255,1.2,2021-03-14
40327,21612,398,2.0,2022-10-23
40328,38118,919,2.3,2022-04-30
40329,29746,235,3.2,2021-05-04
40330,1219,83,3.5,2022-07-25
40331,24653,974,3.8,2024-01-06
40332,61772,530,1.1,2020-08-16
40333,78873,566,3.0,2021-08-01
40334,50774,372,3.6,2021-08-03
40335,96940,746,2.1,2023-12-17
40336,8349,685,1.7,2020-07-26
40337,95056,921,3.1,2025-03-09
40338,46806,227,4.2,2022-08-08
40339,93411,483,1.9,2021-12-28
40340,28180,632,1.2,2023-05-07
40341,77855,72,2.1,2024-10-17
40342,86376,770,2.8,2021-02-26
40343,1776,974,1.9,2021-05-07
40344,15755,106,1.6,2023-12-14
40345,47446,928,4.4,2024-12-14
40346,30169,642,1.6,2021-07-26
40347,15615,692,2.6,2025-01-02
40348,61896,190,1.7,2022-10-28
40349,559,527,3.1,2021-03-15
40350,73894,839,1.8,2022-10-24
40351,19810,602,4.3,2023-07-08
40352,60242,871,2.4,2020-08-26
40353,89251,53,3.1,2023-09-01
40354,69776,355,4.6,2024-06-21
40355,20852,952,3.6,2024-03-11
40356,80119,81,1.0,2020-12-19
40357,14766,126,3.7,2024-05-15
40358,73188,308,3.7,2021-06-04
40359,19139,20,5.0,2022-01-12
40360,38754,905,2.0,2022-10-26
40361,23131,375,2.5,2023-03-04
40362,32984,920,2.2,2023-12-24
40363,52941,49,3.8,2020-08-23
40364,80544,650,2.8,2023-02-10
40365,38926,504,3.2,2022-11-16
40366,44230,930,4.7,2024-03-18
40367,14417,241,3.5,2020-12-19
40368,80435,834,4.4,2022-12-03
40369,8902,349,1.0,2022-11-24
40370,42303,223,1.8,2022-07-31
40371,38784,835,3.7,2025-03-21
40372,58066,342,4.1,2022-12-08
40373,54907,932,1.0,2025-02-06
40374,27095,296,1.9,2022-03-24
40375,49445,174,4.7,2025-06-17
40376,57518,29,4.2,2022-06-29
40377,99898,2,1.4,2021-08-06
40378,32832,975,1.4,2023-10-09
40379,12164,988,3.4,2024-09-17
40380,30209,906,3.7,2020-10-20
40381,86802,970,2.1,2022-06-14
40382,2295,962,1.8,2022-01-22
40383,76062,701,3.8,2021-10-11
40384,59764,318,4.7,2021-09-12
40385,72094,451,3.3,2023-09-22
40386,65449,888,2.0,2025-01-24
40387,18145,246,4.4,2025-04-08
40388,46202,141,4.8,2021-04-09
40389,96075,405,3.8,2021-05-20
40390,97504,20,4.3,2021-12-28
40391,77858,666,2.9,2021-10-14
40392,97935,30,1.7,2023-12-18
40393,95065,709,4.6,2024-08-05
40394,30111,55,1.7,2021-10-22
40395,71206,625,2.0,2024-04-05
40396,641,704,4.1,2021-04-28
40397,8750,422,4.0,2023-09-09
40398,98128,94,3.3,2022-10-15
40399,12709,213,3.0,2023-06-15
40400,48154,488,3.6,2023-09-26
40401,25099,98,2.9,2024-05-23
40402,22510,959,2.1,2020-08-28
40403,36856,162,4.6,2021-01-01
40404,82978,829,3.4,2023-04-09
40405,69206,974,3.8,2025-03-14
40406,30683,873,4.3,2025-06-30
40407,76713,542,3.5,2020-10-28
40408,41610,197,3.2,2021-11-06
40409,14859,322,2.3,2021-04-30
40410,37094,784,2.7,2024-03-07
40411,4869,490,3.7,2021-09-28
40412,45489,237,1.2,2022-11-05
40413,77182,913,2.1,2025-06-20
40414,92566,748,3.7,2025-06-29
40415,4392,47,4.0,2022-07-19
40416,69862,641,2.8,2021-05-31
40417,8815,3,1.6,2022-07-15
40418,57422,326,4.5,2021-06-05
40419,89362,755,1.9,2020-10-27
40420,1186,641,3.5,2020-09-20
40421,98730,926,3.7,2024-08-04
40422,93895,106,2.4,2024-04-01
40423,63671,745,3.5,2021-03-29
40424,36475,506,4.3,2023-06-22
40425,78803,545,3.9,2023-08-12
40426,70911,966,4.2,2025-06-21
40427,85152,748,1.5,2021-05-17
40428,72046,448,4.1,2022-08-04
40429,60812,558,4.9,2025-02-01
40430,88925,586,2.6,2021-08-06
40431,83706,644,3.3,2021-08-30
40432,29606,15,1.3,2025-02-25
40433,64645,969,2.2,2024-01-05
40434,73349,667,1.5,2024-02-01
40435,18169,602,1.7,2023-09-30
40436,49198,952,2.3,2023-06-25
40437,28981,214,4.3,2020-09-13
40438,38627,252,4.2,2022-11-30
40439,83767,419,1.8,2021-12-24
40440,84130,590,2.4,2025-02-22
40441,15106,316,1.3,2024-03-29
40442,76125,182,4.1,2023-11-06
40443,66283,940,3.0,2024-11-15
40444,72487,345,1.9,2021-12-26
40445,73297,593,3.0,2024-10-04
40446,37194,244,1.1,2022-08-27
40447,54683,898,3.3,2022-06-18
40448,72926,37,3.5,2024-07-14
40449,11978,52,2.1,2024-12-01
40450,58931,364,1.4,2021-09-04
40451,94046,308,1.2,2021-11-08
40452,9285,871,2.1,2025-04-05
40453,11321,89,1.9,2020-09-26
40454,52576,690,3.4,2022-03-21
40455,55706,18,3.1,2021-08-04
40456,13547,631,1.1,2022-11-29
40457,44874,408,1.0,2022-10-22
40458,91494,585,1.3,2023-03-13
40459,4089,705,4.5,2022-02-19
40460,58328,858,3.7,2022-05-01
40461,77277,184,4.3,2023-06-27
40462,40112,566,2.8,2024-03-24
40463,33431,157,4.8,2022-05-16
40464,63044,77,3.9,2021-08-02
40465,55492,550,3.9,2021-06-22
40466,6491,442,2.0,2021-12-08
40467,26613,913,1.1,2022-11-05
40468,16856,651,2.4,2023-09-21
40469,67827,960,4.0,2025-03-29
40470,36778,671,4.0,2021-08-26
40471,70982,550,4.4,2025-04-03
40472,20309,750,2.3,2024-11-06
40473,6049,500,1.4,2022-03-11
40474,91107,798,4.3,2025-07-05
40475,67209,872,2.3,2020-12-02
40476,41995,581,1.8,2024-01-04
40477,79289,474,3.4,2021-06-04
40478,16217,6,3.5,2020-11-21
40479,52848,923,2.6,2021-07-15
40480,56800,240,1.8,2025-01-07
40481,195,764,3.5,2024-07-03
40482,23238,971,2.3,2023-03-05
40483,46420,920,2.1,2020-10-06
40484,79332,960,2.6,2024-01-11
40485,60298,756,3.3,2022-06-29
40486,51493,724,1.4,2025-01-07
40487,69923,128,4.8,2022-05-18
40488,56256,585,4.3,2025-04-30
40489,80015,871,2.3,2022-12-03
40490,3637,303,1.4,2024-06-02
40491,50670,907,1.7,2023-11-26
40492,62331,882,1.3,2021-02-18
40493,66472,5,3.8,2022-08-30
40494,19518,92,1.5,2024-06-16
40495,58864,153,3.6,2025-04-15
40496,37203,193,4.7,2024-07-06
40497,830,606,3.4,2021-09-10
40498,83095,410,2.3,2021-11-02
40499,19944,384,1.3,2020-11-06
40500,12158,639,3.3,2023-01-01
40501,67490,650,2.4,2023-03-20
40502,79730,622,2.9,2023-01-17
40503,26564,788,4.8,2024-03-27
40504,82624,619,4.0,2020-08-21
40505,26925,84,2.2,2021-12-08
40506,35223,41,2.9,2020-08-13
40507,31643,878,3.9,2020-08-09
40508,52930,690,2.2,2025-06-01
40509,5422,620,2.8,2021-12-09
40510,16056,374,2.3,2025-06-12
40511,27272,63,3.9,2021-11-15
40512,34583,65,1.5,2024-03-28
40513,47786,182,4.7,2022-06-24
40514,23451,803,2.2,2021-08-11
40515,43659,909,5.0,2022-09-03
40516,91187,363,3.3,2023-03-30
40517,42430,460,1.7,2022-03-24
40518,7315,89,3.8,2021-05-16
40519,69720,74,2.8,2021-10-06
40520,3359,668,1.5,2025-07-12
40521,31507,808,3.0,2022-04-09
40522,42179,832,3.6,2025-01-19
40523,26785,475,1.4,2022-09-25
40524,200,859,3.2,2022-11-29
40525,43829,263,1.7,2024-01-03
40526,75250,511,2.5,2023-11-11
40527,88258,543,3.9,2020-11-07
40528,37086,126,2.6,2022-01-22
40529,94147,929,1.8,2024-12-09
40530,63226,663,5.0,2021-07-27
40531,41283,134,1.4,2024-05-23
40532,23211,78,2.5,2022-08-14
40533,47458,250,2.5,2021-03-04
40534,32494,775,1.6,2024-06-09
40535,76623,611,4.6,2023-04-20
40536,73626,116,3.6,2023-05-24
40537,67133,668,1.6,2022-09-13
40538,99585,578,1.6,2021-05-26
40539,88697,282,4.1,2021-07-15
40540,48404,129,4.4,2023-01-24
40541,31609,844,3.6,2024-09-25
40542,63722,464,1.8,2023-01-20
40543,64554,643,2.7,2021-07-14
40544,28995,932,3.7,2020-11-10
40545,6090,187,1.1,2022-05-18
40546,15111,117,2.6,2024-03-03
40547,40654,440,1.6,2024-01-28
40548,3715,347,1.7,2024-06-30
40549,34340,377,2.7,2023-12-27
40550,55986,127,4.4,2025-06-15
40551,58531,594,2.4,2024-11-24
40552,30929,173,2.4,2024-02-22
40553,5075,265,1.1,2022-08-22
40554,21614,246,4.9,2023-11-09
40555,81068,89,2.9,2024-09-07
40556,58223,758,5.0,2024-10-11
40557,68313,26,5.0,2021-06-22
40558,48075,601,1.7,2022-02-18
40559,69586,698,4.1,2024-09-16
40560,8503,8,4.2,2022-01-19
40561,14983,198,1.8,2020-12-19
40562,70784,203,2.1,2024-09-01
40563,31045,195,1.3,2020-12-19
40564,61065,138,1.6,2021-04-21
40565,22182,317,2.8,2022-08-19
40566,94065,169,3.5,2024-12-22
40567,28906,770,4.2,2020-07-25
40568,94735,368,3.7,2023-04-08
40569,42227,695,4.5,2024-02-27
40570,74868,902,3.0,2020-08-19
40571,82105,642,1.2,2024-03-04
40572,55557,787,3.0,2023-03-18
40573,79976,650,4.8,2023-12-15
40574,78907,294,1.1,2023-03-29
40575,65486,506,4.5,2022-09-28
40576,77802,953,1.3,2021-03-06
40577,55488,963,4.5,2021-10-23
40578,3083,949,2.5,2021-10-05
40579,51081,949,1.4,2020-12-31
40580,37141,469,3.7,2025-02-10
40581,51234,630,4.0,2021-08-18
40582,76158,919,2.9,2020-08-23
40583,20877,151,3.0,2021-01-15
40584,33178,463,4.1,2022-05-23
40585,56235,652,4.5,2022-05-10
40586,62592,236,1.2,2021-03-14
40587,12095,313,3.3,2022-08-22
40588,23571,436,1.6,2022-05-08
40589,68688,896,3.9,2022-03-23
40590,80007,102,4.5,2024-08-20
40591,14875,898,2.1,2024-11-28
40592,58648,365,4.3,2022-08-09
40593,70208,889,3.8,2022-06-03
40594,59997,663,4.9,2024-02-24
40595,30116,251,2.3,2024-06-14
40596,34806,280,4.0,2021-05-03
40597,71598,370,2.8,2024-11-04
40598,29093,231,1.5,2022-01-01
40599,61041,96,4.3,2022-07-11
40600,69927,901,2.4,2022-05-07
40601,56537,560,3.4,2023-02-04
40602,52603,216,3.1,2024-09-19
40603,74333,31,1.6,2020-12-17
40604,83732,892,4.1,2024-07-12
40605,53612,248,1.3,2020-12-12
40606,38789,237,3.3,2021-05-01
40607,17198,767,2.7,2020-11-21
40608,47292,351,1.3,2021-03-28
40609,22801,119,1.6,2022-07-22
40610,14637,401,4.8,2021-12-05
40611,52782,898,4.1,2024-05-06
40612,66215,935,2.8,2021-02-23
40613,27568,111,1.0,2021-12-19
40614,53921,423,5.0,2024-11-20
40615,61573,41,2.0,2025-04-26
40616,58289,745,4.4,2022-12-25
40617,66411,122,1.9,2021-07-18
40618,43056,325,4.1,2024-09-21
40619,30007,850,1.6,2023-06-24
40620,58530,114,2.6,2022-02-12
40621,91484,735,4.3,2021-02-13
40622,74178,588,3.1,2020-08-20
40623,36237,385,3.7,2022-02-26
40624,81517,23,1.8,2023-10-17
40625,66945,72,1.8,2023-08-06
40626,13340,867,4.2,2020-09-15
40627,5267,155,3.1,2022-07-05
40628,932,73,2.5,2023-06-06
40629,78397,353,1.3,2022-08-06
40630,59397,902,1.3,2021-07-26
40631,75939,432,4.4,2023-08-19
40632,69421,565,3.2,2023-03-18
40633,1834,613,2.4,2020-10-21
40634,72273,408,4.9,2023-06-12
40635,82192,294,1.8,2025-01-03
40636,57854,970,4.0,2025-05-12
40637,62513,141,1.6,2021-09-28
40638,28669,209,2.6,2024-09-08
40639,46231,34,2.9,2025-03-12
40640,67024,92,1.6,2022-04-17
40641,28889,945,3.4,2021-03-03
40642,40787,846,2.1,2021-11-08
40643,47463,399,3.3,2021-03-25
40644,29654,930,4.7,2023-10-31
40645,98294,816,1.4,2020-10-18
40646,31048,562,4.3,2024-07-18
40647,98943,732,2.7,2021-08-15
40648,24040,526,4.7,2025-05-17
40649,72387,813,2.0,2021-10-27
40650,47366,81,1.7,2022-08-01
40651,5909,920,1.6,2020-07-25
40652,48743,623,2.2,2022-01-02
40653,47888,273,2.2,2021-01-14
40654,96437,410,4.8,2021-12-26
40655,34497,286,2.6,2022-08-03
40656,83184,619,2.6,2024-01-28
40657,73961,842,3.1,2021-08-21
40658,52406,222,3.3,2021-01-21
40659,97081,664,3.8,2023-06-23
40660,2159,859,4.7,2024-04-27
40661,50141,932,3.5,2023-08-31
40662,409,535,2.3,2022-02-14
40663,81755,272,3.0,2022-06-14
40664,24321,622,2.1,2022-09-19
40665,68329,244,2.8,2024-08-29
40666,37619,181,2.9,2023-05-13
40667,36616,638,2.8,2024-06-05
40668,27675,966,2.0,2025-02-26
40669,83635,683,4.4,2024-01-18
40670,58412,243,2.7,2021-01-14
40671,99875,50,3.1,2021-09-20
40672,17929,978,2.0,2025-03-20
40673,34104,540,1.4,2023-05-07
40674,58465,906,1.2,2024-07-11
40675,69249,914,2.6,2021-10-08
40676,47920,934,1.9,2025-02-16
40677,71022,340,4.4,2021-01-09
40678,72890,48,4.5,2021-06-29
40679,19810,566,3.1,2021-05-14
40680,27493,53,3.4,2021-01-12
40681,15853,87,3.3,2022-09-14
40682,16763,759,4.7,2022-03-15
40683,90941,112,4.0,2022-08-26
40684,69801,271,1.2,2022-07-28
40685,57014,716,4.7,2024-04-18
40686,22977,835,2.6,2024-10-10
40687,69229,736,2.6,2023-06-08
40688,85128,992,4.4,2025-04-03
40689,24733,446,2.3,2025-06-10
40690,52420,938,2.0,2021-11-26
40691,5671,86,3.9,2023-08-21
40692,51226,914,3.4,2024-01-24
40693,65152,886,3.5,2020-09-06
40694,90254,209,2.4,2023-12-07
40695,403,952,3.0,2023-09-03
40696,84832,738,1.4,2023-01-10
40697,6422,921,4.3,2022-06-27
40698,76534,402,1.4,2024-06-18
40699,72307,717,2.6,2024-04-30
40700,9373,533,2.2,2021-04-12
40701,59885,695,3.6,2025-03-06
40702,62854,286,3.3,2023-03-28
40703,56967,433,2.8,2023-08-04
40704,57870,72,3.7,2021-05-21
40705,40850,375,4.7,2024-04-01
40706,33394,635,1.8,2021-12-13
40707,46152,988,1.5,2021-03-16
40708,63873,28,2.2,2025-04-15
40709,35491,364,1.3,2024-10-19
40710,33383,945,4.4,2023-12-16
40711,65445,818,1.8,2023-12-09
40712,11543,565,1.4,2024-08-01
40713,1122,254,2.9,2021-12-19
40714,61629,287,1.9,2022-11-19
40715,36707,136,2.6,2020-08-22
40716,79422,835,1.6,2024-12-12
40717,35645,338,1.4,2025-06-17
40718,15684,903,4.2,2023-01-06
40719,5315,743,4.1,2022-04-26
40720,91882,674,2.3,2021-05-09
40721,51416,37,1.2,2021-11-23
40722,63523,431,2.4,2023-10-03
40723,80078,890,2.2,2022-08-03
40724,52190,328,2.2,2025-01-10
40725,30764,228,2.6,2021-04-06
40726,71622,89,2.4,2020-11-13
40727,25066,334,2.6,2024-01-28
40728,34453,105,4.0,2021-12-05
40729,38311,378,4.1,2023-02-14
40730,91394,239,4.4,2021-08-14
40731,11154,175,4.9,2021-03-20
40732,82344,274,1.6,2023-10-27
40733,55509,277,1.4,2021-11-30
40734,14594,448,4.7,2025-01-28
40735,87396,992,2.9,2024-02-19
40736,26505,985,2.2,2021-10-21
40737,45842,181,1.8,2024-02-20
40738,51496,395,1.5,2024-10-15
40739,55880,303,3.8,2021-09-24
40740,84980,461,2.4,2024-10-08
40741,20259,888,3.8,2022-01-25
40742,13345,467,4.3,2021-10-06
40743,64224,530,2.3,2023-04-12
40744,11641,750,4.6,2023-06-09
40745,67322,156,1.1,2023-02-19
40746,95871,451,4.1,2020-07-22
40747,14901,750,3.8,2022-12-11
40748,66020,749,1.1,2024-09-28
40749,4676,372,4.0,2021-07-25
40750,52660,384,4.8,2020-12-08
40751,23112,761,4.0,2023-12-07
40752,90747,71,3.7,2023-06-10
40753,75948,381,2.0,2024-05-12
40754,14646,2,2.2,2022-10-04
40755,19868,657,4.6,2024-01-30
40756,92731,33,3.1,2024-10-13
40757,6364,421,1.3,2022-04-22
40758,50804,470,2.5,2024-11-24
40759,16998,870,2.6,2025-04-30
40760,59089,329,2.9,2024-10-26
40761,88202,948,4.7,2020-10-23
40762,74634,781,1.6,2023-06-29
40763,70793,105,4.8,2025-01-12
40764,68836,646,1.2,2025-01-20
40765,68843,333,1.6,2024-05-20
40766,8053,814,1.7,2023-06-15
40767,41472,258,2.3,2022-09-14
40768,43065,658,4.4,2021-02-15
40769,61947,175,3.9,2021-08-10
40770,21240,922,2.6,2023-09-30
40771,98148,542,1.9,2023-11-16
40772,67506,461,3.1,2023-11-28
40773,47505,662,2.6,2024-03-17
40774,36275,914,2.7,2022-06-12
40775,71049,81,2.7,2023-01-12
40776,88458,379,2.3,2022-01-02
40777,86725,346,2.1,2020-11-27
40778,42813,695,2.9,2023-12-26
40779,3682,910,1.0,2021-07-14
40780,60665,885,1.6,2022-03-04
40781,2109,316,3.7,2022-09-10
40782,52618,38,4.4,2025-02-26
40783,41199,41,1.2,2021-02-13
40784,23648,456,2.1,2024-10-29
40785,34730,576,3.9,2021-03-26
40786,60719,79,4.4,2021-07-18
40787,27198,659,2.5,2023-11-20
40788,84884,788,4.7,2022-05-02
40789,46485,459,4.2,2022-10-03
40790,78608,13,4.6,2024-09-01
40791,74789,939,2.3,2024-03-06
40792,53367,918,2.2,2022-12-06
40793,11136,410,4.0,2022-10-11
40794,82204,529,3.8,2022-08-13
40795,79148,356,2.7,2024-02-19
40796,49287,213,3.6,2025-03-02
40797,86746,150,1.7,2023-10-01
40798,66101,273,4.0,2024-08-10
40799,37696,546,3.1,2022-10-03
40800,8332,270,3.0,2022-01-03
40801,573,371,4.1,2020-07-24
40802,34363,957,4.1,2024-03-13
40803,90771,877,2.6,2023-07-19
40804,52108,595,4.1,2025-02-08
40805,13084,527,1.7,2021-04-15
40806,45979,337,4.1,2022-10-31
40807,8495,715,4.3,2024-08-10
40808,30096,398,4.3,2023-02-08
40809,56119,684,4.6,2021-07-26
40810,85295,374,3.7,2021-10-21
40811,84178,219,4.9,2021-09-25
40812,40548,145,3.2,2024-12-04
40813,90834,97,2.2,2023-12-01
40814,80402,349,3.0,2024-06-22
40815,76523,822,4.7,2021-10-11
40816,89830,506,4.0,2024-01-31
40817,32635,909,3.2,2024-01-03
40818,37963,654,5.0,2021-08-26
40819,51040,480,1.4,2022-12-20
40820,17384,847,4.1,2023-12-25
40821,17200,406,2.6,2024-09-18
40822,7971,65,3.9,2023-12-25
40823,82888,915,2.8,2022-10-20
40824,54150,401,1.7,2022-03-25
40825,82278,644,3.3,2022-03-14
40826,66429,292,3.9,2025-04-08
40827,22493,250,1.0,2024-10-16
40828,98793,415,3.3,2023-01-22
40829,60927,881,4.4,2022-09-11
40830,72611,35,4.1,2023-07-05
40831,26474,188,1.2,2023-08-22
40832,56829,549,1.7,2024-03-13
40833,4127,909,2.4,2023-09-28
40834,42081,21,3.6,2023-10-20
40835,34127,679,3.4,2024-10-06
40836,1728,792,2.6,2025-03-29
40837,95094,934,2.9,2024-12-20
40838,16336,875,1.0,2024-02-08
40839,82001,788,2.2,2023-07-15
40840,72076,225,4.0,2021-04-24
40841,7850,397,2.2,2023-11-12
40842,69592,781,1.0,2023-10-21
40843,8487,528,4.6,2025-06-09
40844,91349,261,3.1,2024-11-16
40845,1196,702,2.8,2024-11-13
40846,85564,709,2.9,2023-08-15
40847,68637,636,4.1,2023-10-09
40848,83598,540,3.2,2025-02-27
40849,94413,933,4.0,2023-08-22
40850,14515,349,4.5,2022-08-30
40851,33400,333,2.3,2022-06-11
40852,53540,516,2.8,2020-10-11
40853,72996,822,4.7,2020-07-29
40854,4354,440,2.4,2023-06-04
40855,82421,651,3.6,2022-04-22
40856,22738,169,3.1,2020-08-09
40857,12286,34,3.1,2025-01-24
40858,661,706,3.8,2024-05-05
40859,56388,692,3.1,2021-01-06
40860,47218,54,1.0,2021-11-02
40861,94372,934,2.5,2024-08-16
40862,61855,524,4.2,2024-11-13
40863,34329,376,3.6,2024-01-04
40864,8903,569,4.1,2021-01-07
40865,30108,458,4.7,2020-12-29
40866,56229,659,3.3,2023-10-07
40867,37914,211,2.5,2021-04-27
40868,95720,95,4.7,2021-05-25
40869,57691,30,1.1,2025-04-21
40870,23176,615,1.1,2023-12-31
40871,76025,302,1.8,2021-05-05
40872,89928,544,3.1,2022-09-11
40873,37875,673,3.0,2024-10-08
40874,73203,765,2.8,2023-12-14
40875,57749,892,4.4,2022-04-05
40876,99565,882,2.8,2023-04-14
40877,88255,608,3.2,2024-03-31
40878,20741,466,4.2,2023-01-19
40879,34838,258,3.3,2024-05-20
40880,95139,306,2.6,2021-10-26
40881,18284,888,3.4,2023-09-02
40882,7415,948,3.4,2021-10-29
40883,20977,767,2.9,2023-06-22
40884,22998,199,4.4,2021-07-11
40885,88406,920,1.9,2023-03-26
40886,71392,383,2.9,2022-11-06
40887,68432,590,3.1,2024-08-14
40888,68185,391,3.2,2022-02-20
40889,87523,377,1.4,2023-06-20
40890,50519,53,2.5,2022-10-27
40891,9984,408,3.0,2021-12-15
40892,48016,787,4.9,2024-02-04
40893,70831,77,1.1,2022-06-05
40894,12344,949,4.9,2024-05-20
40895,6695,630,2.1,2022-03-17
40896,78487,824,3.7,2024-05-29
40897,41110,804,4.2,2024-12-06
40898,76389,586,4.7,2021-06-05
40899,37937,36,1.3,2022-10-23
40900,41289,949,4.9,2023-09-18
40901,32659,996,2.4,2023-08-29
40902,18400,36,3.2,2022-08-20
40903,99079,686,2.6,2021-12-25
40904,95448,949,3.8,2024-12-17
40905,96088,774,4.6,2023-11-11
40906,78861,480,3.4,2023-03-26
40907,57309,91,4.0,2023-07-12
40908,31009,293,4.1,2024-09-08
40909,59533,408,2.0,2021-06-08
40910,40107,484,1.0,2023-12-25
40911,29394,872,4.0,2023-07-13
40912,5839,554,2.3,2023-03-27
40913,6273,263,2.9,2025-02-28
40914,34386,474,3.7,2023-05-23
40915,27379,878,1.4,2020-11-17
40916,65646,322,1.6,2023-12-29
40917,55362,453,4.9,2022-02-18
40918,27745,717,3.0,2024-09-07
40919,65021,988,3.3,2023-05-15
40920,99332,709,1.1,2021-11-05
40921,55065,85,1.7,2025-01-05
40922,69638,40,3.0,2020-10-08
40923,46028,16,3.7,2024-06-13
40924,77985,367,2.3,2024-02-25
40925,27041,32,1.1,2025-03-19
40926,52230,178,2.7,2024-07-16
40927,10955,212,2.8,2023-07-11
40928,92912,483,2.5,2023-08-10
