user_id,menu_id
76269,40
76269,81
76269,7
76269,5
66092,61
66092,14
66092,32
66092,96
66092,42
66092,91
66092,18
68995,28
68995,38
68995,44
68995,82
68995,99
68995,68
68995,53
68995,14
55379,92
55379,21
55379,30
55379,70
55379,23
3986,96
3986,92
3986,79
3986,27
3986,87
3986,63
38654,50
38654,46
38654,15
38654,95
38654,98
38654,66
38654,29
38654,56
38654,26
38654,57
53414,50
53414,38
53414,76
53414,23
53414,79
53414,58
53414,75
49860,14
49860,13
49860,54
49860,47
49860,88
49860,58
49860,23
49860,69
63453,85
63453,47
63453,6
59018,49
59018,37
59018,21
59018,94
59018,38
59018,45
59018,22
59018,54
59018,14
59018,70
19144,17
19144,1
19144,93
13254,69
13254,52
13254,20
13254,64
13254,29
13254,84
13254,28
13254,19
13254,91
48391,12
48391,87
48391,67
48391,95
48391,34
48391,80
48391,43
48391,4
48391,13
15504,41
15504,77
15504,97
15504,6
15504,26
15504,42
15504,9
15504,98
24492,96
24492,87
24492,18
24492,91
24492,78
24492,65
24492,53
24492,56
24492,80
76535,8
76535,59
76535,70
76535,18
76535,60
76535,49
76535,19
76535,76
76535,75
87190,43
70433,78
50848,1
50848,13
50848,35
50848,57
50848,23
50848,26
50848,42
50848,58
50848,85
71988,34
71988,70
71988,42
71988,53
71988,16
71988,57
71988,76
51604,42
51604,81
63588,41
63588,50
63588,33
63588,68
63588,59
63588,34
63588,21
63588,19
49282,82
49282,38
49282,36
49282,89
49282,33
49282,40
49282,42
49282,90
42846,3
42846,44
42846,52
72383,68
33185,9
33185,92
33185,40
33185,15
33185,98
33185,2
33185,56
50405,39
50405,90
50405,35
50405,69
50405,18
31455,60
31455,54
17524,16
17524,93
17524,42
17524,83
17524,72
17524,67
17524,51
17524,21
86138,31
86138,16
25765,29
25765,35
25765,62
25765,84
46581,39
46581,16
46581,45
46581,66
46581,90
46581,5
46581,87
10049,98
10049,16
10049,73
10049,56
10049,3
67882,91
67882,1
67882,37
67882,100
67882,4
67882,43
67882,63
67882,51
67882,89
7754,41
7754,23
7754,11
7754,7
7754,78
7754,85
7754,24
7754,54
7754,90
97595,45
97595,18
97595,14
97595,79
97595,41
97595,96
97595,6
97595,2
97595,94
97595,74
49640,60
49640,23
49640,68
49640,41
49640,38
49640,20
49640,32
49640,34
54173,60
54173,25
54173,74
54173,56
54173,30
54173,72
54173,28
54173,47
54173,70
54173,2
85481,55
85481,51
85481,37
85481,47
39680,32
39680,27
39680,57
39680,79
39680,22
93870,84
42919,88
42919,57
42919,77
42919,95
42919,55
42919,100
42919,51
31247,61
31247,100
31247,79
31247,42
31247,85
31247,67
778,54
778,34
778,60
778,61
45328,24
45328,36
45328,10
45328,2
73667,35
73667,17
73667,51
73667,10
73667,36
73667,44
73667,49
73667,16
2220,15
2220,14
2220,57
2220,59
2220,89
2220,93
2220,94
2220,50
2220,5
65780,65
67468,46
67468,3
67468,96
67468,13
67468,21
67468,23
67468,24
67468,82
67697,57
67697,46
67697,7
67697,33
67697,77
90371,21
90371,5
90371,75
29702,97
21722,91
21722,79
21722,4
21722,14
21722,69
21722,34
21722,71
21722,62
21722,57
21722,61
1569,72
1569,88
1569,42
1569,4
1569,18
1569,23
40814,64
40814,48
40814,67
1509,31
1509,18
1509,25
1509,73
1509,58
50832,25
50832,37
50832,100
50832,50
50832,17
50832,2
50832,60
50832,43
15955,5
15955,30
15955,3
15955,19
15955,51
15955,47
12011,13
12011,32
30864,33
30864,79
30864,77
10148,81
10148,52
10148,83
88645,4
88645,33
88645,50
88645,54
88645,6
88645,46
88645,91
88645,13
88645,55
57464,96
95051,85
95051,17
95051,69
95051,64
95051,97
95051,63
17859,72
49608,43
49608,20
49608,63
49608,100
49608,28
49608,42
49608,48
49608,56
49608,31
83412,67
83412,18
83412,51
83412,34
83412,49
1721,55
1721,11
1721,9
1721,85
1721,53
1721,84
1721,3
1721,54
30199,82
30199,10
30199,64
30199,32
37062,5
37062,89
37062,45
26844,62
26844,36
26844,87
26844,28
26844,42
57387,77
57387,63
57387,69
57387,51
57387,39
57387,95
57387,25
57387,50
57387,22
85616,92
85616,22
85616,66
65197,29
65197,51
65197,82
65197,30
65197,65
65197,73
65197,87
95622,5
95622,87
95622,92
95622,41
95622,74
95622,70
95622,22
95622,57
95622,88
51595,10
51595,62
51595,66
51595,68
51595,4
40334,10
40334,83
40334,24
40334,39
40334,13
40334,23
40334,6
40334,74
31452,49
31452,95
31452,66
31452,89
31452,92
31452,5
31452,82
31452,97
31452,86
38089,43
34739,62
34739,50
34739,61
34739,71
34739,12
34739,56
34739,67
43075,17
43075,87
43075,92
43075,14
43075,15
43075,98
99619,79
99619,75
99619,23
99619,29
99619,100
99619,74
99619,55
99619,83
99619,61
99619,51
43508,71
43508,51
43508,3
43508,50
80575,23
80575,94
80575,91
80575,18
80575,58
92416,16
92416,91
45350,75
45350,11
45350,39
45350,41
45350,68
45350,98
45350,96
45350,92
99797,43
99797,62
99797,49
99797,77
99797,3
99797,12
99797,80
99797,39
99797,19
55243,28
55243,18
5150,98
5150,62
5150,74
5150,15
5150,41
5150,66
18682,100
18682,60
54385,49
54385,95
54385,97
54385,88
18794,2
18794,25
18794,73
18794,26
18794,84
18794,75
18794,66
18794,47
18794,76
7715,1
7715,14
7715,43
7715,57
7715,88
51836,21
51836,74
51836,23
51836,85
51836,53
51836,20
51836,87
51836,63
56809,64
56809,42
56809,43
56809,72
56809,10
56809,5
56809,91
56809,24
56809,14
40187,57
40187,42
40187,90
40187,22
40187,5
40187,44
38116,43
38116,1
38116,17
38116,47
38116,13
38116,64
38116,36
38116,41
38116,33
48167,90
48167,38
48167,81
48167,33
15807,64
15807,5
15807,79
4217,84
4217,5
91872,24
91872,19
91872,11
91872,73
91872,99
91872,36
65213,5
65213,87
65213,83
65213,77
65213,94
65213,76
65213,42
65213,23
65213,62
65213,16
34352,66
34352,45
34352,25
34352,21
34352,54
34352,85
34352,1
34352,4
34352,97
17084,44
17084,84
17084,42
99475,48
99475,61
19527,35
19527,98
3073,60
3073,28
3073,29
3073,4
3073,93
3073,42
3073,57
3073,99
3073,3
96234,64
96234,79
96234,70
7449,97
7449,66
7449,11
7449,10
7449,69
7449,29
7449,62
7430,83
22585,48
22585,90
22585,1
41933,7
41933,61
41933,4
41933,89
41933,54
61229,80
61229,89
61229,12
61229,7
61229,50
61229,99
61229,52
61229,25
61229,37
46130,77
46130,36
46130,81
46130,84
46130,72
51552,33
51552,16
51552,61
38084,58
38084,55
38084,19
7094,65
7094,30
7094,94
69412,71
69412,51
86842,21
86842,35
86842,41
86842,30
86842,69
33316,31
33316,97
33316,54
33316,82
33316,74
33316,11
33316,73
33316,3
16458,85
16458,58
16458,83
45996,30
45996,25
45996,40
45996,4
45996,29
78822,18
78822,33
78822,70
78822,38
78822,4
78822,27
78822,40
78822,53
78822,20
78822,35
22468,38
22468,91
22468,27
22468,24
97517,3
97517,6
97517,80
97517,51
32694,43
32694,78
32694,24
32694,70
32694,81
32694,40
32694,26
17844,14
17844,84
17844,58
17844,99
17844,47
17844,52
93242,94
93242,65
32614,35
32614,37
32614,36
68404,35
68404,51
68404,17
68404,6
68404,21
68404,27
68404,46
68404,14
68404,85
68404,41
41012,10
41012,6
41012,78
41012,29
19200,39
19200,81
19200,32
19200,35
19200,21
19200,49
19200,91
19200,16
19200,97
78464,10
78464,53
78464,99
78464,27
78464,96
78464,55
78464,38
78464,91
78464,89
2422,93
2422,87
2422,69
2422,53
2422,48
31143,16
93523,30
93523,29
93523,59
93523,97
94531,47
94531,62
94531,100
23195,22
23195,61
23195,60
58253,70
58253,34
58253,40
58253,48
58253,49
58253,25
58253,50
58253,8
72378,67
72378,49
59568,52
28608,30
28608,85
28608,41
28608,43
28608,88
90993,77
90993,35
90993,80
90993,21
67266,69
36416,16
55034,41
55034,46
55034,67
62939,31
62939,3
62939,72
62939,51
62939,2
62939,97
62939,60
47350,9
47350,22
44328,28
44328,34
44328,60
44328,58
44328,25
44328,77
99803,93
99803,72
99803,68
99803,63
99803,71
99803,69
99803,95
99803,5
99803,26
22529,38
11546,18
11546,100
11546,42
11546,29
11546,69
95477,100
95477,17
95477,55
95477,97
95477,37
84339,3
84339,15
53325,38
53325,15
53325,92
53325,23
53325,94
75717,18
75717,32
75717,34
75717,11
75717,66
75717,97
34434,81
34434,92
34434,94
34434,28
79931,51
79931,15
23122,18
23122,11
35675,60
81558,19
81558,96
81558,12
81558,57
81558,62
81558,77
81558,63
81558,7
81558,3
81558,70
51586,6
51586,71
51586,25
51586,27
61579,63
61579,27
61579,89
61579,57
61579,65
71620,87
71620,91
71620,78
71620,71
71620,51
71620,42
71620,90
71620,79
76854,93
76854,32
76854,4
76854,60
76854,96
76854,67
48387,96
48387,100
48387,27
48387,15
54508,33
54508,76
54508,88
54508,51
54508,26
54508,92
54508,61
54508,67
54508,50
13540,98
13540,99
13540,29
54595,33
54595,68
54595,47
54595,8
54595,16
54595,45
54595,13
71712,4
71712,43
71712,66
71712,74
68086,11
68086,10
68086,74
68086,35
68086,24
68086,43
68086,97
72751,29
88158,56
88158,29
86899,68
86899,19
86899,82
90978,45
90978,51
90978,6
90978,97
90978,53
90978,19
90978,81
90978,56
90978,93
80334,90
80334,77
76995,27
64024,24
77578,59
77578,54
15047,78
15047,11
15047,45
15047,77
15047,7
15047,3
15047,88
15047,8
78148,59
78148,24
78148,70
78148,76
78148,11
78148,79
78148,14
78148,48
72881,23
72881,73
72881,7
72881,50
72881,12
72881,36
72881,95
15527,31
15527,25
10101,56
10101,91
10101,18
10101,34
10101,81
10101,80
10101,69
53181,61
53181,67
53181,42
53181,54
53181,5
53181,81
53181,66
53181,47
53181,91
53181,12
37149,55
37149,80
37149,58
37149,9
37149,10
37149,3
37149,51
37149,63
37149,24
37149,19
8112,59
8112,85
8112,36
8112,9
8112,23
8112,60
8112,65
8112,39
42372,24
42372,23
42372,50
42372,89
42372,17
42372,46
42372,6
42372,87
42372,8
95918,29
95918,35
95918,76
95918,91
95918,45
30367,79
30367,38
30367,85
30367,17
5410,70
5410,48
5410,81
5410,75
5410,73
5410,30
5410,29
5410,80
5410,77
5410,45
37815,85
37815,47
37815,98
37815,31
88993,75
88993,12
88993,19
88993,47
88993,98
72003,34
72003,24
72003,31
72003,15
72003,53
21658,68
21658,30
21658,51
21658,56
21658,2
21658,41
21658,12
21658,60
21658,42
21658,77
44206,34
44206,67
60919,55
60919,70
60919,12
60919,37
60919,4
60919,53
4460,69
4460,55
4460,58
4460,2
4460,9
4460,39
4460,28
4460,87
3906,21
3906,27
3906,44
3906,10
3906,57
3906,33
3906,17
53010,8
53010,57
53010,70
73671,71
73671,34
73671,8
73671,60
80720,36
80720,78
80720,98
62888,17
62888,93
62888,8
62888,22
62888,40
62888,24
62888,61
78538,45
78538,72
78538,84
78538,41
78538,23
78538,65
78538,71
15899,60
15899,84
15899,17
15899,38
15899,3
15899,79
42513,85
42513,90
42513,40
42513,15
42513,36
42513,17
42513,34
42513,48
10386,82
10386,51
10386,58
10386,50
10386,67
10386,3
10386,69
10386,40
10386,15
10386,38
45174,100
45174,13
45174,68
45174,73
91050,68
40078,49
40078,18
40078,35
40078,56
40078,73
40078,39
40078,15
40078,98
929,96
929,38
929,41
929,2
929,43
929,7
929,89
929,22
10901,68
10901,38
10901,9
10901,84
10901,81
10901,32
10901,24
7478,4
7478,12
70063,56
70063,35
70063,51
70063,4
70063,1
70063,78
70063,41
21210,48
22552,94
22552,96
22552,59
22552,25
22552,35
22552,3
22552,19
67189,72
67189,24
12996,90
12996,87
12996,3
12996,76
12996,30
12996,23
18430,50
18430,72
18430,29
18430,79
18430,87
18430,57
18430,44
18430,76
82035,92
82035,17
82035,40
82035,47
82035,15
82035,62
82035,72
82035,78
25133,90
25133,94
25133,46
25133,23
25133,37
25133,24
25133,52
25133,17
25133,59
25133,70
50360,49
50360,52
50360,10
50360,92
50360,35
50360,76
50360,17
50360,7
98493,100
98493,59
98493,53
98493,79
69426,59
29768,64
29768,33
29768,43
29768,54
56340,52
56340,93
56340,11
56340,10
56340,13
56340,15
68991,62
68991,8
68991,73
68991,60
68991,65
68991,32
68991,39
68991,12
46608,90
46608,66
46608,61
46608,25
46608,73
42808,19
42808,80
42808,62
42808,94
42808,69
42808,47
42808,30
42808,59
99710,2
99710,33
99710,52
73035,48
73035,60
73035,39
72135,20
72135,55
72135,36
72135,62
72135,68
72135,90
72135,64
72135,8
27850,58
27850,10
27850,68
27850,36
27850,73
27850,78
27850,51
20820,35
20820,43
20820,19
20820,57
87816,39
87816,40
48320,98
48320,66
48320,99
48320,89
48320,76
48320,96
48320,85
48320,12
48320,15
48320,47
99119,10
2565,38
2565,81
2565,89
2565,35
2565,24
2565,4
2565,94
2565,55
2565,29
2565,57
22603,40
22603,87
22603,23
22603,69
22603,98
22603,54
22603,42
22603,21
22603,81
22603,2
7772,41
7772,12
7772,26
7772,90
7772,61
7772,24
33919,87
33919,54
33919,90
33919,30
33919,78
33919,18
26158,17
26158,79
26158,75
26158,10
26158,55
62983,5
57353,28
57353,54
57353,95
57353,10
57353,16
57353,53
57353,13
62456,7
62456,12
62456,5
62456,66
62456,89
62456,48
62456,95
62456,46
62456,76
20362,3
20362,85
20362,23
20362,31
20362,65
20362,46
58334,76
58334,31
58334,41
58334,16
58334,64
58334,42
58334,92
58334,63
58334,67
73398,31
73398,69
73398,41
73398,33
73398,75
58804,27
58804,76
58804,22
16354,37
16354,97
16354,27
16354,34
16354,43
16354,64
16354,82
16354,69
16354,92
16354,68
77148,22
77148,46
77148,85
10936,76
10936,41
10936,10
10936,39
99051,40
99051,64
99051,61
99051,4
99051,49
99051,19
99051,9
99051,83
53855,39
53855,88
53855,26
53855,89
53855,90
53855,87
53855,46
53855,84
53855,56
60147,68
60147,2
60147,13
51316,90
51316,55
51316,25
51316,26
51316,23
51316,85
51316,98
51316,77
51316,96
74586,65
72232,80
75258,8
75258,100
75258,50
75258,77
75258,13
75258,87
75258,33
75258,42
75258,76
75258,51
65007,66
65007,12
65007,78
65007,83
65007,100
65007,30
65007,98
65007,88
65007,89
65007,40
10388,52
10388,51
10388,41
10388,61
10388,88
10388,84
82593,37
82593,79
82593,81
82593,89
82593,68
66146,66
66146,68
66146,10
75261,81
61760,41
61760,76
61760,7
61760,54
61760,49
61760,13
55659,16
55659,97
55659,91
55659,9
55659,86
55659,98
27545,74
27545,41
14253,18
14253,82
54894,33
54894,57
3618,63
3618,31
3618,1
3618,81
3618,29
3618,62
3618,20
3618,91
3618,48
70640,35
70640,97
20557,72
20557,20
20557,44
20557,52
20557,6
6693,50
42940,46
87071,14
87071,53
87071,7
87071,38
87071,52
87071,25
87071,62
87071,3
51946,90
51946,80
51946,1
51946,52
51946,99
51946,95
15624,39
30765,29
30765,96
30765,80
30765,74
30765,19
30765,21
37982,16
2796,76
2796,91
2796,49
2796,97
2796,53
2796,83
2796,27
2796,22
82919,63
82919,42
82919,55
82919,95
82919,11
72678,75
72678,78
72678,61
72678,91
72678,28
72678,45
72678,48
72678,1
72678,64
72678,96
75042,93
75042,83
75042,14
75042,40
75042,59
75042,78
75042,69
75042,6
75042,51
75042,44
35359,75
71500,89
71500,62
71500,91
71500,8
71500,28
71500,90
71554,18
71554,1
71554,65
71554,63
71554,62
71554,58
71554,27
71554,71
65123,96
65123,26
65123,37
65123,51
65123,90
64963,8
64963,85
64963,19
64963,55
64963,100
29907,16
29907,95
29907,55
29907,9
29907,86
74826,69
74826,24
74826,83
77765,40
75944,42
75944,32
75944,62
75944,91
75944,67
75944,70
75944,2
75944,18
75944,56
22305,87
22305,66
22305,76
22305,51
33364,2
33364,6
33364,56
33364,54
11462,17
11462,84
73340,40
73340,72
73340,86
73340,51
73340,39
84503,41
84503,97
1178,46
1178,54
1178,26
1178,14
1178,15
24077,27
86872,52
86872,86
37589,27
37589,41
37589,74
37589,86
37589,40
37589,37
37589,5
49381,46
49381,29
49381,78
67198,70
67198,33
67198,66
67198,67
67198,59
67198,90
67198,40
67198,91
81510,22
81510,20
81510,35
14642,71
14642,75
34755,21
34755,12
34755,61
65531,46
65531,18
65531,41
65531,17
65531,95
65531,64
65531,14
65531,49
65531,60
90557,21
90557,92
90557,91
90557,47
90557,82
90557,76
90557,23
90557,15
971,13
971,97
971,85
971,72
971,77
971,16
16916,85
16916,44
16916,57
16916,40
16916,31
48327,24
48327,45
48327,3
48327,92
48327,93
48327,65
48327,22
48327,26
56243,49
56243,70
56243,26
56243,69
56243,80
25544,97
25544,90
25544,78
25544,35
25544,48
25544,54
25544,27
25544,56
34484,33
34484,26
34484,100
34484,52
25158,97
25158,6
75371,29
75371,35
75371,43
75371,28
75371,40
75371,85
82901,18
82901,13
82901,87
82901,46
64594,50
64594,95
64594,12
64594,37
64594,89
64594,31
64594,72
51980,72
51980,94
51980,47
51980,44
51980,9
51980,96
8882,88
8882,8
77615,76
77615,39
77615,62
77615,77
77615,94
77615,31
77615,81
77615,79
77615,28
77615,42
87192,36
87192,33
87192,80
87192,30
87192,78
87192,60
87192,93
87192,34
50109,88
50109,20
50109,13
50109,25
50109,46
50109,68
50109,43
31621,74
31621,60
31621,55
31621,66
31621,71
31621,34
31621,92
31621,3
44936,44
44936,45
44936,90
44936,12
44936,66
44936,88
44936,25
44936,21
44936,83
70257,1
70257,31
70257,27
70257,26
70257,49
70257,92
70257,83
70257,97
70257,4
27583,94
27583,42
27583,1
52762,92
52762,51
52762,19
52762,23
52762,58
52762,43
52762,50
52762,54
52762,25
78069,10
78069,12
78069,13
78069,42
78069,44
78069,70
78069,90
72097,29
72097,40
72097,88
72097,55
72097,90
72097,14
72097,19
55436,56
55436,36
55436,68
55436,87
55436,99
55436,82
55436,92
5930,83
5930,13
5930,66
36877,68
36877,18
36877,16
36877,54
36877,65
42357,57
42357,65
42357,55
34343,41
34343,49
34343,33
61623,99
14774,39
14774,68
14774,57
14774,100
13729,50
13729,35
13729,12
13729,54
13729,44
13729,48
13729,17
13729,28
47257,45
47257,55
13766,42
66695,8
66695,23
65973,30
65973,13
65973,28
65973,95
65973,76
65973,69
65973,26
65973,80
16696,90
16696,14
16696,58
16696,21
16696,42
16696,51
16696,29
38164,22
38164,71
38164,28
38164,44
95211,62
95211,29
95211,51
95211,56
95211,17
95211,23
87535,27
87535,72
87535,54
87535,55
64538,16
64538,51
64538,95
64538,29
64538,90
64538,14
67984,44
67984,37
67984,22
67984,58
67984,19
67984,78
67984,16
10741,72
10741,33
10741,71
10741,19
53626,83
53626,100
53626,45
53626,51
53626,94
53626,65
53626,79
53626,30
53626,28
53626,25
94998,99
80270,36
80270,63
80270,22
80270,84
78718,93
78718,28
78718,90
78718,8
78718,98
14653,62
14653,87
14653,100
14653,89
14653,85
14653,42
3437,13
3437,31
3437,57
3437,3
3437,88
3437,10
3437,79
3437,20
3437,11
14069,55
14069,29
14069,98
14069,71
14069,34
14069,97
14069,32
14069,21
48108,7
48108,40
48108,14
48108,50
48108,35
90832,22
90832,43
90832,81
70239,37
93318,79
93318,16
93318,6
83553,74
83553,44
83553,60
83553,2
83553,78
83553,28
83553,35
83553,8
83553,18
83553,51
70626,22
70626,41
70626,73
16831,4
86111,24
90940,2
90940,56
90940,46
90940,100
90940,91
90940,54
90940,5
90940,67
52963,93
52963,24
52963,96
52963,82
52963,87
52963,4
52963,15
52963,66
48759,49
48759,43
48759,29
48759,87
48759,31
48759,35
48759,61
74750,49
74750,9
74750,36
74750,17
74750,41
74750,76
74750,11
74750,40
74750,24
74750,44
30041,66
30041,20
30041,16
30041,68
30041,11
30041,76
30041,72
30041,10
30041,59
30041,4
87225,11
87225,59
87225,42
87225,31
87225,94
78136,3
78136,61
78136,49
69127,42
69127,90
69127,77
69127,18
69127,94
69127,25
69127,35
19562,15
19562,33
19562,56
19562,50
19562,7
19562,87
19562,8
80245,40
80245,63
80245,86
80245,84
80245,35
80245,50
80245,54
80245,25
80245,100
73751,15
73751,41
73751,16
73751,35
21753,61
21753,52
21753,58
21753,33
21753,45
21753,98
21753,65
21753,4
78952,4
78952,42
78952,40
17306,80
17306,71
17306,49
17306,16
11384,18
11384,61
11384,91
11384,62
11384,40
11384,73
11384,43
99518,41
99518,94
99518,90
99518,76
60153,97
60153,44
60153,86
60153,51
60153,66
60153,89
72163,81
91062,85
91062,48
91062,91
91062,88
91062,79
91062,36
91062,96
91062,59
91062,86
59094,74
59094,25
59094,68
59094,10
34430,9
34430,71
34430,31
34430,37
33690,20
33690,61
33690,14
33690,34
33690,75
76759,23
76759,19
76759,63
76759,97
76759,72
76759,94
76759,30
73793,11
73793,73
73793,50
73793,4
73793,56
73793,67
73793,88
73793,18
73793,70
77651,13
77651,78
77651,23
77651,60
59365,91
59365,87
59365,4
59365,85
59365,79
59365,39
59365,21
59365,52
23791,51
23791,17
23791,96
23791,22
23791,34
23791,82
23791,25
23791,23
23791,98
99250,48
99250,87
99250,35
99250,67
99250,5
99250,9
99250,3
87314,5
87314,7
87314,96
87314,48
87314,56
87757,41
87757,10
87757,26
87757,30
87757,6
87757,21
87757,4
87757,53
87757,16
87757,43
2869,33
2869,92
2869,18
7030,27
7030,14
7030,30
7030,48
7030,86
7030,35
7030,69
7030,38
82214,2
82214,55
82214,82
82214,94
82214,16
82214,73
82214,56
82214,13
82214,46
82214,93
67964,12
67964,96
67964,89
67964,61
67964,9
67964,18
67964,98
57882,90
57882,82
57882,89
57882,50
57882,12
57882,1
12315,19
19468,64
19468,19
19468,98
19468,12
19468,21
19468,89
77581,95
77581,84
77581,62
27524,70
27524,63
27524,21
27524,64
27524,48
27524,17
58021,95
58021,45
58021,12
58021,60
77259,30
77259,62
77259,55
77259,48
77259,7
77259,35
77259,16
66681,4
69288,42
69288,41
69288,86
69288,50
69288,15
58392,10
58392,16
58392,75
58392,58
58392,36
58392,6
58392,1
40658,27
40658,43
40658,29
40658,26
40658,71
15294,65
15294,61
15294,89
15294,52
15294,72
15294,55
15294,31
15294,48
15294,62
15294,10
28197,45
28197,61
942,45
36254,62
36254,53
36254,69
36254,86
36254,12
36254,38
36254,52
36254,1
36254,54
36254,91
60234,84
60234,54
60234,72
60234,76
60234,20
29604,94
29604,35
29604,26
29604,28
29604,29
29604,20
29604,74
29604,69
45860,72
45860,77
45860,35
45860,66
45860,27
45860,48
45860,47
45860,80
7998,21
7998,63
7998,48
7998,30
7998,13
7998,45
7998,78
92503,82
92503,18
92503,84
92503,98
92503,77
92503,99
92503,20
54620,55
54620,65
54620,1
54620,66
54620,58
54620,92
54620,88
54620,4
57631,12
52950,42
52950,47
52950,24
52950,84
52950,76
52950,22
52950,77
52950,60
67683,35
67683,92
67683,65
67683,52
96114,29
96114,69
96114,26
96114,14
60171,34
60171,17
60171,88
60171,18
41046,57
41046,34
41046,6
39467,89
39467,50
39467,73
39467,85
75547,6
75547,28
75547,40
75547,38
75547,81
75547,86
75547,98
75547,24
68171,29
57759,80
57759,63
57759,51
57759,41
57759,71
57759,93
67892,31
67892,40
67892,17
67892,64
67892,28
86347,80
86347,61
86347,27
86347,94
86347,17
12521,96
12521,70
31944,40
31944,72
31944,50
31944,11
31944,23
63494,30
63494,3
91380,60
91380,50
91380,3
91380,45
91380,97
91380,79
91380,94
91380,59
91380,98
91380,57
6120,85
6120,61
6120,98
6120,34
6120,75
6120,11
6120,6
6120,20
6120,73
87215,48
87215,62
87215,9
87215,2
87215,64
87215,98
51052,98
51052,6
51052,50
51052,83
51052,10
51052,43
51052,16
51052,77
51052,70
19335,51
19335,2
19335,100
19335,38
19335,79
19335,24
19335,5
19335,99
19335,39
96696,21
96696,69
96696,8
96696,55
2733,12
2733,72
2733,11
2733,60
2733,7
2733,98
78317,32
78317,3
78317,54
78317,93
78317,29
78317,43
78317,55
78317,5
53082,20
53082,12
53082,30
53082,39
53082,1
53082,71
53082,74
67774,22
67774,96
46305,57
46305,2
46305,14
46305,62
46305,24
46305,47
43712,35
43712,37
43712,79
43712,81
43712,58
43712,67
43712,89
47136,62
47136,23
47136,24
47136,10
47136,68
47136,85
47136,1
47136,2
47136,83
47136,99
77420,50
77420,49
77420,7
77420,67
77420,91
77420,65
77420,21
77420,23
77420,84
11572,25
11572,65
11572,83
11572,60
11572,29
87943,56
87943,13
87943,69
87943,9
87943,12
87943,34
87943,8
87943,59
87943,31
1938,42
1938,40
52832,90
52832,33
52832,77
52832,41
52832,87
52832,95
29068,44
29068,66
29068,76
1775,100
1775,10
1775,29
1775,36
1775,73
13030,18
13030,59
13030,64
13030,91
13030,14
13030,63
13030,76
13030,9
13030,60
13030,31
24536,44
24536,89
24536,5
24536,53
24536,71
24536,81
24536,70
24536,79
94254,54
94254,62
94254,41
94254,18
94254,68
94254,43
94254,88
94254,84
15968,31
15968,23
15968,36
15968,6
15968,61
15968,62
15968,38
15968,76
89897,89
91208,60
91208,98
91208,49
47917,57
47917,22
47917,97
47917,95
47917,24
47917,13
47917,60
33078,68
33078,61
33078,57
33078,29
33078,74
48311,12
48311,17
48311,35
48311,83
66640,69
66640,47
66640,64
66640,97
66640,13
66640,90
68638,14
68638,23
78814,91
73823,99
73823,29
73823,8
73823,32
38904,15
38904,2
38904,100
38904,8
38904,32
38904,65
38904,55
38904,51
22621,98
22621,89
22621,78
22621,82
22621,48
46496,11
46496,48
46496,7
46496,70
46496,74
46496,26
46496,37
46496,14
46496,3
12349,80
12349,46
12349,68
12349,51
12349,21
12349,57
12349,48
12349,42
86911,26
86911,35
86911,32
86911,45
86911,6
86911,51
86911,11
86911,74
86911,23
86911,68
8469,85
8469,61
8469,9
8469,91
93710,37
93710,20
93710,18
93710,89
93710,19
93710,56
93710,38
56834,69
56834,26
56834,82
94019,97
80827,11
80827,50
36157,30
36157,18
36157,66
36157,1
36157,22
36157,86
36157,41
36157,70
84403,77
84403,36
84403,10
84403,44
84403,30
35223,100
35223,58
35223,6
35223,37
76999,66
76999,63
76999,28
76999,7
76999,29
76999,87
76999,93
76999,75
56822,26
56822,25
56822,86
56822,83
56822,57
56822,4
42693,94
42693,65
42693,77
42693,62
42693,11
42693,100
42693,34
42693,12
42693,38
42693,98
15687,81
15687,29
15687,4
15687,39
90889,19
90889,20
61104,37
61104,72
61104,20
61104,4
61104,90
61104,58
61104,83
8963,88
8963,40
8963,5
8963,84
46716,95
46716,47
46716,98
46716,84
46716,65
46716,57
21272,21
70901,46
70901,66
70901,39
46602,90
46602,98
4842,35
4842,61
4842,52
26163,13
26163,31
26163,82
26163,84
26163,43
26163,5
26163,86
26163,20
26163,39
26163,100
79877,7
79877,4
64062,40
64062,44
64062,67
64062,42
64062,50
64062,14
64062,35
64062,29
64062,91
44884,62
44884,81
44884,63
44884,75
44867,63
13911,100
13911,27
13911,6
13911,15
13911,19
13911,80
13911,23
13911,37
13911,31
62605,31
62605,11
62605,61
62605,33
62605,71
62605,45
76526,41
76526,1
76526,24
76526,89
76526,69
18826,40
18826,91
18826,77
18826,72
48969,79
48969,95
48969,7
48969,82
69416,26
69416,17
69416,84
69416,100
69416,78
69416,13
83338,13
83338,53
48244,36
48244,39
48244,63
48244,37
48244,57
48244,28
48244,93
48244,89
48244,66
48244,67
93644,88
93644,44
93644,30
93644,35
93644,80
18260,81
18260,79
18260,38
18260,63
47283,77
47283,32
47283,36
85482,60
85482,90
85482,15
85482,11
71336,46
71336,94
71336,73
71336,40
71336,4
71336,21
68422,64
68422,52
68422,39
68422,65
68422,30
68422,73
81567,38
81567,33
81567,13
81567,36
34681,14
34681,95
34681,86
34681,91
34681,98
34681,7
34681,51
34681,1
34681,12
34681,73
57463,70
81553,41
81553,14
81553,56
81553,55
81553,99
81553,6
14764,36
14764,8
14764,85
14764,30
14764,72
41295,83
41295,71
41295,67
41295,26
41295,14
41295,65
99548,59
99548,48
99548,76
69274,4
69274,8
69274,93
